Class,Property,Corporate Body Classification,Corporate Body,Country,Currencies,Languages,Membership,Places,Sites
http://publications.europa.eu/ontology/authority/MappedCode,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,Usage: 13 out of 13,Usage: 1985 out of 1985,Usage: 1224 out of 1224,Not used,Usage: 9767 out of 9767,Not used,Usage: 697 out of 697,Usage: 721 out of 721
http://publications.europa.eu/ontology/authority/MappedCode,http://publications.europa.eu/ontology/authority/legacy-code,Usage: 13 out of 13,Usage: 1985 out of 1985,Usage: 1224 out of 1224,Not used,Usage: 9767 out of 9767,Not used,Usage: 697 out of 697,Usage: 721 out of 721
http://publications.europa.eu/ontology/authority/MappedCode,http://purl.org/dc/elements/1.1/source,Usage: 13 out of 13,Usage: 1985 out of 1985,Usage: 1224 out of 1224,Not used,Usage: 9767 out of 9767,Not used,Usage: 697 out of 697,Usage: 721 out of 721
http://publications.europa.eu/ontology/euvoc#CorporateBodyClassification,http://purl.org/dc/terms/dateSubmitted,Usage: 44 out of 46,Not used,Not used,Not used,Not used,Not used,Not used,Not used
http://publications.europa.eu/ontology/euvoc#CorporateBodyClassification,http://www.w3.org/2004/02/skos/core#topConceptOf,Usage: 2 out of 46,Not used,Not used,Not used,Not used,Not used,Not used,Not used
http://publications.europa.eu/ontology/euvoc#CorporateBodyClassification,http://publications.europa.eu/ontology/euvoc#startDate,Usage: 46 out of 46,Not used,Not used,Not used,Not used,Not used,Not used,Not used
http://publications.europa.eu/ontology/euvoc#CorporateBodyClassification,http://lemon-model.net/lemon#context,Usage: 45 out of 46,Not used,Not used,Not used,Not used,Not used,Not used,Not used
http://publications.europa.eu/ontology/euvoc#CorporateBodyClassification,http://publications.europa.eu/ontology/euvoc#xlNotation,Usage: 14 out of 46,Not used,Not used,Not used,Not used,Not used,Not used,Not used
http://publications.europa.eu/ontology/euvoc#CorporateBodyClassification,http://purl.org/dc/elements/1.1/identifier,Usage: 46 out of 46,Not used,Not used,Not used,Not used,Not used,Not used,Not used
http://publications.europa.eu/ontology/euvoc#CorporateBodyClassification,http://www.w3.org/2004/02/skos/core#narrower,Usage: 8 out of 46,Not used,Not used,Not used,Not used,Not used,Not used,Not used
http://publications.europa.eu/ontology/euvoc#CorporateBodyClassification,http://www.w3.org/2002/07/owl#versionInfo,Usage: 46 out of 46,Not used,Not used,Not used,Not used,Not used,Not used,Not used
http://publications.europa.eu/ontology/euvoc#CorporateBodyClassification,http://purl.org/dc/terms/dateAccepted,Usage: 44 out of 46,Not used,Not used,Not used,Not used,Not used,Not used,Not used
http://publications.europa.eu/ontology/euvoc#CorporateBodyClassification,http://publications.europa.eu/ontology/authority/start.use,Usage: 46 out of 46,Not used,Not used,Not used,Not used,Not used,Not used,Not used
http://publications.europa.eu/ontology/euvoc#CorporateBodyClassification,http://www.w3.org/2004/02/skos/core#altLabel,Usage: 45 out of 46,Not used,Not used,Not used,Not used,Not used,Not used,Not used
http://publications.europa.eu/ontology/euvoc#CorporateBodyClassification,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,Usage: 46 out of 46,Not used,Not used,Not used,Not used,Not used,Not used,Not used
http://publications.europa.eu/ontology/euvoc#CorporateBodyClassification,http://purl.org/dc/terms/modified,Usage: 8 out of 46,Not used,Not used,Not used,Not used,Not used,Not used,Not used
http://publications.europa.eu/ontology/euvoc#CorporateBodyClassification,http://www.w3.org/2008/05/skos-xl#altLabel,Usage: 45 out of 46,Not used,Not used,Not used,Not used,Not used,Not used,Not used
http://publications.europa.eu/ontology/euvoc#CorporateBodyClassification,http://publications.europa.eu/ontology/authority/op-mapped-code,Usage: 13 out of 46,Not used,Not used,Not used,Not used,Not used,Not used,Not used
http://publications.europa.eu/ontology/euvoc#CorporateBodyClassification,http://publications.europa.eu/ontology/authority/authority-code,Usage: 46 out of 46,Not used,Not used,Not used,Not used,Not used,Not used,Not used
http://publications.europa.eu/ontology/euvoc#CorporateBodyClassification,http://www.w3.org/2004/02/skos/core#inScheme,Usage: 46 out of 46,Not used,Not used,Not used,Not used,Not used,Not used,Not used
http://publications.europa.eu/ontology/euvoc#CorporateBodyClassification,http://publications.europa.eu/ontology/euvoc#status,Usage: 46 out of 46,Not used,Not used,Not used,Not used,Not used,Not used,Not used
http://publications.europa.eu/ontology/euvoc#CorporateBodyClassification,http://www.w3.org/2004/02/skos/core#prefLabel,Usage: 46 out of 46,Not used,Not used,Not used,Not used,Not used,Not used,Not used
http://publications.europa.eu/ontology/euvoc#CorporateBodyClassification,http://publications.europa.eu/resource/authority/op-code,Usage: 46 out of 46,Not used,Not used,Not used,Not used,Not used,Not used,Not used
http://publications.europa.eu/ontology/euvoc#CorporateBodyClassification,http://publications.europa.eu/ontology/authority/deprecated,Usage: 46 out of 46,Not used,Not used,Not used,Not used,Not used,Not used,Not used
http://publications.europa.eu/ontology/euvoc#CorporateBodyClassification,http://publications.europa.eu/ontology/authority/op-code,Usage: 46 out of 46,Not used,Not used,Not used,Not used,Not used,Not used,Not used
http://publications.europa.eu/ontology/euvoc#CorporateBodyClassification,http://www.w3.org/2004/02/skos/core#notation,Usage: 14 out of 46,Not used,Not used,Not used,Not used,Not used,Not used,Not used
http://publications.europa.eu/ontology/euvoc#CorporateBodyClassification,http://www.w3.org/2004/02/skos/core#broader,Usage: 44 out of 46,Not used,Not used,Not used,Not used,Not used,Not used,Not used
http://publications.europa.eu/ontology/euvoc#CorporateBodyClassification,http://www.w3.org/2004/02/skos/core#definition,Usage: 33 out of 46,Not used,Not used,Not used,Not used,Not used,Not used,Not used
http://publications.europa.eu/ontology/euvoc#CorporateBodyClassification,http://www.w3.org/2008/05/skos-xl#prefLabel,Usage: 46 out of 46,Not used,Not used,Not used,Not used,Not used,Not used,Not used
http://publications.europa.eu/ontology/euvoc#CorporateBodyClassification,http://purl.org/dc/terms/created,Usage: 46 out of 46,Not used,Not used,Not used,Not used,Not used,Not used,Not used
http://publications.europa.eu/ontology/euvoc#CorporateBodyClassification,http://publications.europa.eu/ontology/euvoc#xlDefinition,Usage: 33 out of 46,Not used,Not used,Not used,Not used,Not used,Not used,Not used
http://publications.europa.eu/ontology/euvoc#XlNotation,http://purl.org/dc/terms/modified,Usage: 1 out of 14,Not used,Not used,Not used,Not used,Not used,Usage: 5 out of 10440,Not used
http://publications.europa.eu/ontology/euvoc#XlNotation,http://purl.org/dc/terms/type,Usage: 14 out of 14,Usage: 4814 out of 4814,Usage: 3083 out of 3083,Usage: 466 out of 466,Usage: 9767 out of 9767,Not used,Usage: 10440 out of 10440,Usage: 721 out of 721
http://publications.europa.eu/ontology/euvoc#XlNotation,http://publications.europa.eu/ontology/euvoc#xlCodification,Usage: 14 out of 14,Usage: 4814 out of 4814,Usage: 3083 out of 3083,Usage: 466 out of 466,Usage: 506 out of 9767,Not used,Usage: 10440 out of 10440,Usage: 721 out of 721
http://publications.europa.eu/ontology/euvoc#XlNotation,http://purl.org/dc/terms/created,Usage: 14 out of 14,Usage: 4809 out of 4814,Usage: 1313 out of 3083,Usage: 1 out of 466,Usage: 9767 out of 9767,Not used,Usage: 2481 out of 10440,Usage: 721 out of 721
http://publications.europa.eu/ontology/euvoc#XlNotation,http://publications.europa.eu/ontology/euvoc#startDate,Usage: 13 out of 14,Usage: 4809 out of 4814,Usage: 1313 out of 3083,Not used,Usage: 9767 out of 9767,Not used,Usage: 10391 out of 10440,Usage: 721 out of 721
http://publications.europa.eu/ontology/euvoc#XlNotation,http://publications.europa.eu/ontology/euvoc#status,Usage: 14 out of 14,Usage: 4809 out of 4814,Usage: 1313 out of 3083,Usage: 466 out of 466,Usage: 506 out of 9767,Not used,Usage: 10440 out of 10440,Usage: 721 out of 721
http://publications.europa.eu/ontology/euvoc#XlNotation,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,Usage: 14 out of 14,Usage: 4814 out of 4814,Usage: 3083 out of 3083,Usage: 466 out of 466,Usage: 9767 out of 9767,Not used,Usage: 10440 out of 10440,Usage: 721 out of 721
http://publications.europa.eu/ontology/euvoc#XlNote,http://publications.europa.eu/ontology/euvoc#startDate,Usage: 33 out of 33,Usage: 711 out of 796,Usage: 3 out of 99,Usage: 341 out of 347,Usage: 446 out of 525,Usage: 7 out of 7,Usage: 7390 out of 7411,Not used
http://publications.europa.eu/ontology/euvoc#XlNote,http://purl.org/dc/terms/modified,Usage: 2 out of 33,Not used,Not used,Usage: 7 out of 347,Not used,Usage: 6 out of 7,Usage: 9 out of 7411,Not used
http://publications.europa.eu/ontology/euvoc#XlNote,http://purl.org/dc/terms/creator,Usage: 33 out of 33,Not used,Not used,Usage: 279 out of 347,Not used,Usage: 7 out of 7,Usage: 7350 out of 7411,Not used
http://publications.europa.eu/ontology/euvoc#XlNote,http://purl.org/dc/terms/created,Usage: 33 out of 33,Usage: 55 out of 796,Usage: 96 out of 99,Usage: 347 out of 347,Usage: 20 out of 525,Usage: 7 out of 7,Usage: 7410 out of 7411,Usage: 10 out of 10
http://publications.europa.eu/ontology/euvoc#XlNote,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,Usage: 33 out of 33,Usage: 796 out of 796,Usage: 99 out of 99,Usage: 347 out of 347,Usage: 525 out of 525,Usage: 7 out of 7,Usage: 7411 out of 7411,Usage: 10 out of 10
http://publications.europa.eu/ontology/euvoc#XlNote,http://purl.org/dc/terms/source,Usage: 3 out of 33,Usage: 713 out of 796,Usage: 3 out of 99,Usage: 271 out of 347,Usage: 447 out of 525,Usage: 4 out of 7,Not used,Not used
http://publications.europa.eu/ontology/euvoc#XlNote,http://publications.europa.eu/ontology/euvoc#xlNote,Usage: 33 out of 33,Usage: 796 out of 796,Usage: 99 out of 99,Usage: 347 out of 347,Usage: 525 out of 525,Usage: 7 out of 7,Usage: 7411 out of 7411,Usage: 10 out of 10
http://www.w3.org/2004/02/skos/core#Concept,http://publications.europa.eu/ontology/euvoc#xlNotation,Usage: 14 out of 46,Usage: 888 out of 1509,Usage: 282 out of 284,Usage: 286 out of 288,Usage: 8176 out of 8178,Not used,Usage: 4283 out of 4284,Usage: 225 out of 404
http://www.w3.org/2004/02/skos/core#Concept,http://purl.org/dc/elements/1.1/identifier,Usage: 46 out of 46,Usage: 1509 out of 1509,Usage: 284 out of 284,Usage: 288 out of 288,Usage: 8178 out of 8178,Usage: 8 out of 8,Usage: 4284 out of 4284,Usage: 404 out of 404
http://www.w3.org/2004/02/skos/core#Concept,http://www.w3.org/2004/02/skos/core#narrower,Usage: 8 out of 46,Usage: 59 out of 1509,Not used,Not used,Not used,Not used,Not used,Not used
http://www.w3.org/2004/02/skos/core#Concept,http://purl.org/dc/terms/dateAccepted,Usage: 44 out of 46,Usage: 1500 out of 1509,Usage: 281 out of 284,Usage: 29 out of 288,Usage: 7741 out of 8178,Usage: 7 out of 8,Usage: 4284 out of 4284,Usage: 403 out of 404
http://www.w3.org/2004/02/skos/core#Concept,http://www.w3.org/2002/07/owl#versionInfo,Usage: 46 out of 46,Usage: 1509 out of 1509,Usage: 284 out of 284,Usage: 288 out of 288,Usage: 8178 out of 8178,Usage: 8 out of 8,Usage: 4284 out of 4284,Usage: 404 out of 404
http://www.w3.org/2004/02/skos/core#Concept,http://lemon-model.net/lemon#context,Usage: 45 out of 46,Usage: 1508 out of 1509,Usage: 284 out of 284,Usage: 169 out of 288,Usage: 340 out of 8178,Not used,Usage: 4279 out of 4284,Usage: 403 out of 404
http://www.w3.org/2004/02/skos/core#Concept,http://purl.org/dc/terms/dateSubmitted,Usage: 44 out of 46,Usage: 1491 out of 1509,Usage: 281 out of 284,Usage: 29 out of 288,Usage: 7741 out of 8178,Usage: 7 out of 8,Usage: 4284 out of 4284,Usage: 403 out of 404
http://www.w3.org/2004/02/skos/core#Concept,http://www.w3.org/2004/02/skos/core#topConceptOf,Usage: 2 out of 46,Usage: 261 out of 1509,Usage: 232 out of 284,Usage: 288 out of 288,Usage: 8178 out of 8178,Usage: 8 out of 8,Usage: 4284 out of 4284,Usage: 404 out of 404
http://www.w3.org/2004/02/skos/core#Concept,http://publications.europa.eu/ontology/euvoc#startDate,Usage: 46 out of 46,Usage: 1508 out of 1509,Usage: 283 out of 284,Usage: 288 out of 288,Usage: 8178 out of 8178,Usage: 8 out of 8,Usage: 4284 out of 4284,Usage: 403 out of 404
http://www.w3.org/2004/02/skos/core#Concept,http://publications.europa.eu/ontology/euvoc#xlDefinition,Usage: 33 out of 46,Usage: 572 out of 1509,Usage: 2 out of 284,Usage: 276 out of 288,Usage: 340 out of 8178,Usage: 7 out of 8,Usage: 4278 out of 4284,Not used
http://www.w3.org/2004/02/skos/core#Concept,http://purl.org/dc/terms/created,Usage: 46 out of 46,Usage: 1509 out of 1509,Usage: 284 out of 284,Usage: 288 out of 288,Usage: 8178 out of 8178,Usage: 8 out of 8,Usage: 4284 out of 4284,Usage: 404 out of 404
http://www.w3.org/2004/02/skos/core#Concept,http://publications.europa.eu/ontology/euvoc#status,Usage: 46 out of 46,Usage: 1509 out of 1509,Usage: 284 out of 284,Usage: 288 out of 288,Usage: 8178 out of 8178,Usage: 8 out of 8,Usage: 4284 out of 4284,Usage: 404 out of 404
http://www.w3.org/2004/02/skos/core#Concept,http://www.w3.org/2004/02/skos/core#broader,Usage: 44 out of 46,Usage: 1248 out of 1509,Usage: 52 out of 284,Not used,Not used,Not used,Not used,Not used
http://www.w3.org/2004/02/skos/core#Concept,http://www.w3.org/2004/02/skos/core#notation,Usage: 14 out of 46,Usage: 609 out of 1509,Usage: 251 out of 284,Usage: 286 out of 288,Usage: 8178 out of 8178,Not used,Usage: 4283 out of 4284,Usage: 204 out of 404
http://www.w3.org/2004/02/skos/core#Concept,http://publications.europa.eu/ontology/authority/op-code,Usage: 46 out of 46,Usage: 1509 out of 1509,Usage: 284 out of 284,Usage: 288 out of 288,Usage: 8178 out of 8178,Usage: 8 out of 8,Usage: 4284 out of 4284,Usage: 404 out of 404
http://www.w3.org/2004/02/skos/core#Concept,http://publications.europa.eu/ontology/authority/deprecated,Usage: 46 out of 46,Usage: 1508 out of 1509,Usage: 283 out of 284,Usage: 288 out of 288,Usage: 8178 out of 8178,Usage: 8 out of 8,Usage: 4284 out of 4284,Usage: 403 out of 404
http://www.w3.org/2004/02/skos/core#Concept,http://publications.europa.eu/resource/authority/op-code,Usage: 46 out of 46,Usage: 1509 out of 1509,Usage: 284 out of 284,Usage: 288 out of 288,Usage: 8178 out of 8178,Usage: 8 out of 8,Usage: 4284 out of 4284,Usage: 404 out of 404
http://www.w3.org/2004/02/skos/core#Concept,http://www.w3.org/2004/02/skos/core#prefLabel,Usage: 46 out of 46,Usage: 1509 out of 1509,Usage: 284 out of 284,Usage: 288 out of 288,Usage: 8178 out of 8178,Usage: 8 out of 8,Usage: 4284 out of 4284,Usage: 404 out of 404
http://www.w3.org/2004/02/skos/core#Concept,http://www.w3.org/2004/02/skos/core#definition,Usage: 33 out of 46,Usage: 571 out of 1509,Usage: 2 out of 284,Usage: 276 out of 288,Usage: 340 out of 8178,Usage: 7 out of 8,Usage: 4278 out of 4284,Not used
http://www.w3.org/2004/02/skos/core#Concept,http://www.w3.org/2008/05/skos-xl#prefLabel,Usage: 46 out of 46,Usage: 1509 out of 1509,Usage: 284 out of 284,Usage: 288 out of 288,Usage: 8178 out of 8178,Usage: 8 out of 8,Usage: 4284 out of 4284,Usage: 404 out of 404
http://www.w3.org/2004/02/skos/core#Concept,http://purl.org/dc/terms/modified,Usage: 8 out of 46,Not used,Not used,Usage: 10 out of 288,Not used,Usage: 4 out of 8,Usage: 289 out of 4284,Not used
http://www.w3.org/2004/02/skos/core#Concept,http://www.w3.org/2008/05/skos-xl#altLabel,Usage: 45 out of 46,Usage: 957 out of 1509,Usage: 283 out of 284,Usage: 273 out of 288,Usage: 8178 out of 8178,Usage: 1 out of 8,Usage: 4283 out of 4284,Usage: 67 out of 404
http://www.w3.org/2004/02/skos/core#Concept,http://publications.europa.eu/ontology/authority/op-mapped-code,Usage: 13 out of 46,Usage: 883 out of 1509,Usage: 257 out of 284,Not used,Usage: 8176 out of 8178,Not used,Usage: 518 out of 4284,Usage: 225 out of 404
http://www.w3.org/2004/02/skos/core#Concept,http://www.w3.org/2004/02/skos/core#inScheme,Usage: 46 out of 46,Usage: 1509 out of 1509,Usage: 284 out of 284,Usage: 288 out of 288,Usage: 8178 out of 8178,Usage: 8 out of 8,Usage: 4284 out of 4284,Usage: 404 out of 404
http://www.w3.org/2004/02/skos/core#Concept,http://publications.europa.eu/ontology/authority/authority-code,Usage: 46 out of 46,Usage: 1508 out of 1509,Usage: 283 out of 284,Usage: 288 out of 288,Usage: 8178 out of 8178,Usage: 8 out of 8,Usage: 4284 out of 4284,Usage: 403 out of 404
http://www.w3.org/2004/02/skos/core#Concept,http://www.w3.org/2004/02/skos/core#altLabel,Usage: 45 out of 46,Usage: 6 out of 1509,Not used,Usage: 273 out of 288,Not used,Usage: 1 out of 8,Usage: 604 out of 4284,Not used
http://www.w3.org/2004/02/skos/core#Concept,http://publications.europa.eu/ontology/authority/start.use,Usage: 46 out of 46,Usage: 1508 out of 1509,Usage: 283 out of 284,Usage: 288 out of 288,Usage: 8178 out of 8178,Usage: 8 out of 8,Usage: 4284 out of 4284,Usage: 403 out of 404
http://www.w3.org/2004/02/skos/core#Concept,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,Usage: 46 out of 46,Usage: 1509 out of 1509,Usage: 284 out of 284,Usage: 288 out of 288,Usage: 8178 out of 8178,Usage: 8 out of 8,Usage: 4284 out of 4284,Usage: 404 out of 404
http://www.w3.org/2004/02/skos/core#ConceptScheme,http://publications.europa.eu/ontology/euvoc#startDate,Usage: 1 out of 1,Not used,Not used,Usage: 1 out of 1,Not used,Usage: 1 out of 1,Usage: 1 out of 1,Not used
http://www.w3.org/2004/02/skos/core#ConceptScheme,http://www.w3.org/2002/07/owl#imports,Usage: 1 out of 1,Usage: 1 out of 1,Usage: 1 out of 1,Usage: 1 out of 1,Usage: 1 out of 1,Usage: 1 out of 1,Usage: 1 out of 1,Usage: 1 out of 1
http://www.w3.org/2004/02/skos/core#ConceptScheme,http://purl.org/dc/terms/title,Usage: 1 out of 1,Usage: 1 out of 1,Usage: 1 out of 1,Usage: 1 out of 1,Usage: 1 out of 1,Usage: 1 out of 1,Usage: 1 out of 1,Usage: 1 out of 1
http://www.w3.org/2004/02/skos/core#ConceptScheme,http://www.w3.org/2002/07/owl#versionInfo,Usage: 1 out of 1,Usage: 1 out of 1,Usage: 1 out of 1,Usage: 1 out of 1,Usage: 1 out of 1,Usage: 1 out of 1,Usage: 1 out of 1,Usage: 1 out of 1
http://www.w3.org/2004/02/skos/core#ConceptScheme,http://purl.org/dc/terms/created,Usage: 1 out of 1,Not used,Not used,Usage: 1 out of 1,Not used,Usage: 1 out of 1,Usage: 1 out of 1,Not used
http://www.w3.org/2004/02/skos/core#ConceptScheme,http://www.w3.org/2000/01/rdf-schema#comment,Usage: 1 out of 1,Usage: 1 out of 1,Usage: 1 out of 1,Usage: 1 out of 1,Usage: 1 out of 1,Usage: 1 out of 1,Usage: 1 out of 1,Usage: 1 out of 1
http://www.w3.org/2004/02/skos/core#ConceptScheme,http://publications.europa.eu/ontology/authority/table.version.number,Usage: 1 out of 1,Usage: 1 out of 1,Usage: 1 out of 1,Usage: 1 out of 1,Usage: 1 out of 1,Usage: 1 out of 1,Usage: 1 out of 1,Usage: 1 out of 1
http://www.w3.org/2004/02/skos/core#ConceptScheme,http://www.w3.org/2008/05/skos-xl#prefLabel,Usage: 1 out of 1,Usage: 1 out of 1,Usage: 1 out of 1,Usage: 1 out of 1,Usage: 1 out of 1,Usage: 1 out of 1,Usage: 1 out of 1,Usage: 1 out of 1
http://www.w3.org/2004/02/skos/core#ConceptScheme,http://www.w3.org/2000/01/rdf-schema#label,Usage: 1 out of 1,Usage: 1 out of 1,Usage: 1 out of 1,Usage: 1 out of 1,Usage: 1 out of 1,Usage: 1 out of 1,Usage: 1 out of 1,Usage: 1 out of 1
http://www.w3.org/2004/02/skos/core#ConceptScheme,http://www.w3.org/2004/02/skos/core#prefLabel,Usage: 1 out of 1,Usage: 1 out of 1,Usage: 1 out of 1,Usage: 1 out of 1,Usage: 1 out of 1,Usage: 1 out of 1,Usage: 1 out of 1,Usage: 1 out of 1
http://www.w3.org/2004/02/skos/core#ConceptScheme,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,Usage: 1 out of 1,Usage: 1 out of 1,Usage: 1 out of 1,Usage: 1 out of 1,Usage: 1 out of 1,Usage: 1 out of 1,Usage: 1 out of 1,Usage: 1 out of 1
http://www.w3.org/2004/02/skos/core#ConceptScheme,http://purl.org/dc/terms/identifier,Usage: 1 out of 1,Usage: 1 out of 1,Usage: 1 out of 1,Usage: 1 out of 1,Usage: 1 out of 1,Usage: 1 out of 1,Usage: 1 out of 1,Usage: 1 out of 1
http://www.w3.org/2004/02/skos/core#ConceptScheme,http://publications.europa.eu/ontology/authority/table.id,Usage: 1 out of 1,Usage: 1 out of 1,Usage: 1 out of 1,Usage: 1 out of 1,Usage: 1 out of 1,Usage: 1 out of 1,Usage: 1 out of 1,Usage: 1 out of 1
http://www.w3.org/2004/02/skos/core#ConceptScheme,http://publications.europa.eu/ontology/authority/prefLabel,Usage: 1 out of 1,Usage: 1 out of 1,Usage: 1 out of 1,Usage: 1 out of 1,Usage: 1 out of 1,Usage: 1 out of 1,Usage: 1 out of 1,Usage: 1 out of 1
http://www.w3.org/2004/02/skos/core#ConceptScheme,http://www.w3.org/2002/07/owl#versionIRI,Usage: 1 out of 1,Usage: 1 out of 1,Usage: 1 out of 1,Usage: 1 out of 1,Usage: 1 out of 1,Usage: 1 out of 1,Usage: 1 out of 1,Usage: 1 out of 1
http://www.w3.org/2008/05/skos-xl#Label,http://lexvo.org/ontology#script,Usage: 178 out of 2275,Not used,Not used,Usage: 1069 out of 14674,Not used,Usage: 12 out of 194,Usage: 2324 out of 37940,Not used
http://www.w3.org/2008/05/skos-xl#Label,http://publications.europa.eu/ontology/euvoc#startDate,Usage: 2275 out of 2275,Usage: 50341 out of 59329,Usage: 22347 out of 37422,Usage: 14674 out of 14674,Usage: 25769 out of 25770,Usage: 194 out of 194,Usage: 37940 out of 37940,Usage: 792 out of 793
http://www.w3.org/2008/05/skos-xl#Label,http://www.lexinfo.net/ontology/2.0/lexinfo#number,Usage: 2250 out of 2275,Not used,Usage: 10 out of 37422,Usage: 3284 out of 14674,Not used,Not used,Not used,Not used
http://www.w3.org/2008/05/skos-xl#Label,http://www.w3.org/2008/05/skos-xl#literalForm,Usage: 2275 out of 2275,Usage: 59329 out of 59329,Usage: 37422 out of 37422,Usage: 14674 out of 14674,Usage: 25770 out of 25770,Usage: 194 out of 194,Usage: 37940 out of 37940,Usage: 793 out of 793
http://www.w3.org/2008/05/skos-xl#Label,http://www.w3.org/2000/01/rdf-schema#label,Usage: 2275 out of 2275,Usage: 59329 out of 59329,Usage: 37422 out of 37422,Usage: 14674 out of 14674,Usage: 25770 out of 25770,Usage: 194 out of 194,Usage: 37940 out of 37940,Usage: 793 out of 793
http://www.w3.org/2008/05/skos-xl#Label,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,Usage: 2275 out of 2275,Usage: 59329 out of 59329,Usage: 37422 out of 37422,Usage: 14674 out of 14674,Usage: 25770 out of 25770,Usage: 194 out of 194,Usage: 37940 out of 37940,Usage: 793 out of 793
http://www.w3.org/2008/05/skos-xl#Label,http://publications.europa.eu/ontology/euvoc#status,Usage: 2275 out of 2275,Usage: 59329 out of 59329,Usage: 37422 out of 37422,Usage: 14674 out of 14674,Usage: 25770 out of 25770,Usage: 194 out of 194,Usage: 37940 out of 37940,Usage: 793 out of 793
http://www.w3.org/2008/05/skos-xl#Label,http://purl.org/dc/terms/type,Usage: 2275 out of 2275,Usage: 59329 out of 59329,Usage: 34194 out of 37422,Usage: 14674 out of 14674,Usage: 25770 out of 25770,Usage: 194 out of 194,Usage: 37940 out of 37940,Usage: 793 out of 793
http://www.w3.org/2008/05/skos-xl#Label,http://purl.org/dc/terms/created,Usage: 2275 out of 2275,Usage: 50341 out of 59329,Usage: 22347 out of 37422,Usage: 7465 out of 14674,Usage: 25769 out of 25770,Usage: 194 out of 194,Usage: 37940 out of 37940,Usage: 792 out of 793
http://www.w3.org/2008/05/skos-xl#Label,http://purl.org/dc/terms/modified,Usage: 144 out of 2275,Not used,Not used,Usage: 15 out of 14674,Not used,Usage: 1 out of 194,Usage: 90 out of 37940,Not used
http://publications.europa.eu/ontology/authority/MappedCode,http://publications.europa.eu/ontology/authority/affected-table,Not used,Usage: 1247 out of 1985,Usage: 724 out of 1224,Not used,Usage: 305 out of 9767,Not used,Usage: 211 out of 697,Not used
http://publications.europa.eu/ontology/euvoc#Corporate,http://www.w3.org/2006/vcard/ns#hasEmail,Not used,Usage: 38 out of 1509,Not used,Not used,Not used,Not used,Not used,Not used
http://publications.europa.eu/ontology/euvoc#Corporate,http://publications.europa.eu/ontology/authority/protocol.order,Not used,Usage: 17 out of 1509,Usage: 48 out of 1509,Not used,Not used,Not used,Not used,Not used
http://publications.europa.eu/ontology/euvoc#Corporate,http://publications.europa.eu/resource/authority/op-code,Not used,Usage: 1509 out of 1509,Not used,Not used,Not used,Not used,Not used,Not used
http://publications.europa.eu/ontology/euvoc#Corporate,http://publications.europa.eu/ontology/authority/op-code,Not used,Usage: 1509 out of 1509,Not used,Not used,Not used,Not used,Not used,Not used
http://publications.europa.eu/ontology/euvoc#Corporate,http://www.w3.org/2004/02/skos/core#topConceptOf,Not used,Usage: 261 out of 1509,Not used,Not used,Not used,Not used,Not used,Not used
http://publications.europa.eu/ontology/euvoc#Corporate,http://publications.europa.eu/ontology/euvoc#xlHistoryNote,Not used,Usage: 75 out of 1509,Not used,Not used,Not used,Not used,Not used,Not used
http://publications.europa.eu/ontology/euvoc#Corporate,http://purl.org/dc/terms/isReplacedBy,Not used,Usage: 304 out of 1509,Not used,Not used,Not used,Not used,Not used,Not used
http://publications.europa.eu/ontology/euvoc#Corporate,http://www.w3.org/2004/02/skos/core#editorialNote,Not used,Usage: 151 out of 1509,Not used,Not used,Not used,Not used,Not used,Not used
http://publications.europa.eu/ontology/euvoc#Corporate,http://purl.org/dc/terms/type,Not used,Usage: 1509 out of 1509,Not used,Not used,Not used,Not used,Not used,Not used
http://publications.europa.eu/ontology/euvoc#Corporate,http://www.w3.org/ns/org#classification,Not used,Usage: 1509 out of 1509,Not used,Not used,Not used,Not used,Not used,Not used
http://publications.europa.eu/ontology/euvoc#Corporate,http://xmlns.com/foaf/0.1/homepage,Not used,Usage: 746 out of 1509,Not used,Not used,Not used,Not used,Not used,Not used
http://publications.europa.eu/ontology/euvoc#Corporate,http://www.w3.org/2004/02/skos/core#definition,Not used,Usage: 571 out of 1509,Not used,Not used,Not used,Not used,Not used,Not used
http://publications.europa.eu/ontology/euvoc#Corporate,http://www.w3.org/2004/02/skos/core#historyNote,Not used,Usage: 75 out of 1509,Not used,Not used,Not used,Not used,Not used,Not used
http://publications.europa.eu/ontology/euvoc#Corporate,http://www.w3.org/2004/02/skos/core#prefLabel,Not used,Usage: 1509 out of 1509,Not used,Not used,Not used,Not used,Not used,Not used
http://publications.europa.eu/ontology/euvoc#Corporate,http://www.w3.org/2002/07/owl#versionInfo,Not used,Usage: 1509 out of 1509,Not used,Not used,Not used,Not used,Not used,Not used
http://publications.europa.eu/ontology/euvoc#Corporate,http://www.w3.org/2004/02/skos/core#altLabel,Not used,Usage: 6 out of 1509,Not used,Not used,Not used,Not used,Not used,Not used
http://publications.europa.eu/ontology/euvoc#Corporate,http://publications.europa.eu/ontology/euvoc#xlNotation,Not used,Usage: 888 out of 1509,Not used,Not used,Not used,Not used,Not used,Not used
